Source List,Source Row,Supplier Name,Supplier Ref,Barcode,Brand,Range,Product Name,Public Product Description,Variant,Category,Supplier Category,Public Spec,Pack,Unit Size,Volume ML,PCS/Case,Unit Type,Buy Price,Buy Price Unit,Currency,Price Type,Margin %,Sell Price Per Case,Sell Price Per Unit,Price Display,Price Per Unit & Case,Stock Display,Stock Cases,MOQ,Incoterm,Public Terms,Origin Country,Warehouse,BBD,Offer Expiry,Public Listing,Featured,Supplier Remarks,Review,Notes
LOREAL_GARNIER,296,PT. Surya Graha Pasaraya,G09910,8901526209910,Garnier,Color Naturals,GAR COLOR NATURAL EX 1 SCH (RENCENG),Garnier Color Natural EX 1 Sachet (Renceng),,Toiletries,Hair Color,96,96 x sachet,,,96,Sachet,83.46,0.8694,USD,Per Case,5.0,87.63,0.91,USD 87.63,USD 87.63/case (96pk) · USD 0.91/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,Perubahan harga per Oktober 2025,no unit size on the supplier line; name codes: EX,
LOREAL_GARNIER,297,PT. Surya Graha Pasaraya,G09897,8901526209897,Garnier,Color Naturals,GAR COLOR NATURAL EX 3 SCH (RENCENG),Garnier Color Natural EX 3 Sachet (Renceng),,Toiletries,Hair Color,96,96 x sachet,,,96,Sachet,83.46,0.8694,USD,Per Case,5.0,87.63,0.91,USD 87.63,USD 87.63/case (96pk) · USD 0.91/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,Perubahan harga per Oktober 2025,no unit size on the supplier line; name codes: EX,
LOREAL_GARNIER,298,PT. Surya Graha Pasaraya,G11715,8901526211715,Garnier,Color Naturals,GAR COLOR NATURAL EX 3.16 SCH (RENCENG),Garnier Color Natural EX 3.16 Sachet (Renceng),,Toiletries,Hair Color,96,96 x sachet,,,96,Sachet,83.46,0.8694,USD,Per Case,5.0,87.63,0.91,USD 87.63,USD 87.63/case (96pk) · USD 0.91/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,Perubahan harga per Oktober 2025,no unit size on the supplier line; name codes: EX,
LOREAL_GARNIER,299,PT. Surya Graha Pasaraya,G30113,8901526530113,Garnier,Color Naturals,GAR COLOR NATURAL EX 4 SCH (RENCENG),Garnier Color Natural EX 4 Sachet (Renceng),,Toiletries,Hair Color,96,96 x sachet,,,96,Sachet,83.46,0.8694,USD,Per Case,5.0,87.63,0.91,USD 87.63,USD 87.63/case (96pk) · USD 0.91/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,Perubahan harga per Oktober 2025,no unit size on the supplier line; name codes: EX,
LOREAL_GARNIER,300,PT. Surya Graha Pasaraya,G40068,8901526540068,Garnier,Color Naturals,GAR COLOR NATURAL ASEAN FASH SCH 5.32 (RENCENG),Garnier Color Natural Asean Fashion Sachet 5.32 (Renceng),,Toiletries,Hair Color,96,96 x sachet,,,96,Sachet,83.46,0.8694,USD,Per Case,5.0,87.63,0.91,USD 87.63,USD 87.63/case (96pk) · USD 0.91/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,Perubahan harga per Oktober 2025,no unit size on the supplier line,
LOREAL_GARNIER,301,PT. Surya Graha Pasaraya,G40112,8901526540112,Garnier,Color Naturals,GAR COLOR NATURAL ASEAN FASH SCH 6.64 (RENCENG),Garnier Color Natural Asean Fashion Sachet 6.64 (Renceng),,Toiletries,Hair Color,96,96 x sachet,,,96,Sachet,83.46,0.8694,USD,Per Case,5.0,87.63,0.91,USD 87.63,USD 87.63/case (96pk) · USD 0.91/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,Perubahan harga per Oktober 2025,no unit size on the supplier line,
LOREAL_GARNIER,302,PT. Surya Graha Pasaraya,G39468,8901526539468,Garnier,Color Naturals,GAR COLOR NATURAL ULT SCH MIDN BLU 3.1 (RENC),Garnier Color Natural Ultra Sachet MIDN BLU 3.1 (Renc),,Toiletries,Hair Color,96,96 x sachet,,,96,Sachet,83.46,0.8694,USD,Per Case,5.0,87.63,0.91,USD 87.63,USD 87.63/case (96pk) · USD 0.91/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,Perubahan harga per Oktober 2025,"no unit size on the supplier line; name codes: BLU, MIDN",
LOREAL_GARNIER,303,PT. Surya Graha Pasaraya,G39611,8901526539611,Garnier,Color Naturals,GAR COLOR NATURAL ULT SCH PLUM RED 6.26 (RENC),Garnier Color Natural Ultra Sachet Plum Red 6.26 (Renc),,Toiletries,Hair Color,96,96 x sachet,,,96,Sachet,83.46,0.8694,USD,Per Case,5.0,87.63,0.91,USD 87.63,USD 87.63/case (96pk) · USD 0.91/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,Perubahan harga per Oktober 2025,no unit size on the supplier line,
LOREAL_GARNIER,304,PT. Surya Graha Pasaraya,G39666,8901526539666,Garnier,Color Naturals,GAR COLOR NATURAL ULT SCH CRAN RED 6.62 (RENC),Garnier Color Natural Ultra Sachet CRAN Red 6.62 (Renc),,Toiletries,Hair Color,96,96 x sachet,,,96,Sachet,83.46,0.8694,USD,Per Case,5.0,87.63,0.91,USD 87.63,USD 87.63/case (96pk) · USD 0.91/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,Perubahan harga per Oktober 2025,no unit size on the supplier line; name codes: CRAN,
LOREAL_GARNIER,305,PT. Surya Graha Pasaraya,G39567,8901526539567,Garnier,Color Naturals,GAR COLOR NATURAL ULT SCH GOLD BRWN 7.3 (RENC),Garnier Color Natural Ultra Sachet Gold BRWN 7.3 (Renc),,Toiletries,Hair Color,96,96 x sachet,,,96,Sachet,83.46,0.8694,USD,Per Case,5.0,87.63,0.91,USD 87.63,USD 87.63/case (96pk) · USD 0.91/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,Perubahan harga per Oktober 2025,no unit size on the supplier line; name codes: BRWN,
LOREAL_GARNIER,306,PT. Surya Graha Pasaraya,G39512,8901526539512,Garnier,Color Naturals,GAR COLOR NATURAL ULT SCH RASP RED 7.65 (RENC),Garnier Color Natural Ultra Sachet RASP Red 7.65 (Renc),,Toiletries,Hair Color,96,96 x sachet,,,96,Sachet,83.46,0.8694,USD,Per Case,5.0,87.63,0.91,USD 87.63,USD 87.63/case (96pk) · USD 0.91/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,Perubahan harga per Oktober 2025,no unit size on the supplier line; name codes: RASP,
LOREAL_GARNIER,307,PT. Surya Graha Pasaraya,G09910A,8901526209910,Garnier,Color Naturals,GAR COLOR NATURAL EX 1 SCH (BOX),Garnier Color Natural EX 1 Sachet (Box),,Toiletries,Hair Color,96,96 x sachet,,,96,Sachet,83.46,0.8694,USD,Per Case,5.0,87.63,0.91,USD 87.63,USD 87.63/case (96pk) · USD 0.91/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,Perubahan harga per Oktober 2025,no unit size on the supplier line; name codes: EX,
LOREAL_GARNIER,308,PT. Surya Graha Pasaraya,G09897A,8901526209897,Garnier,Color Naturals,GAR COLOR NATURAL EX 3 SCH (BOX),Garnier Color Natural EX 3 Sachet (Box),,Toiletries,Hair Color,96,96 x sachet,,,96,Sachet,83.46,0.8694,USD,Per Case,5.0,87.63,0.91,USD 87.63,USD 87.63/case (96pk) · USD 0.91/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,Perubahan harga per Oktober 2025,no unit size on the supplier line; name codes: EX,
LOREAL_GARNIER,309,PT. Surya Graha Pasaraya,G11715A,8901526211715,Garnier,Color Naturals,GAR COLOR NATURAL EX 3.16 SCH (BOX),Garnier Color Natural EX 3.16 Sachet (Box),,Toiletries,Hair Color,96,96 x sachet,,,96,Sachet,83.46,0.8694,USD,Per Case,5.0,87.63,0.91,USD 87.63,USD 87.63/case (96pk) · USD 0.91/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,Perubahan harga per Oktober 2025,no unit size on the supplier line; name codes: EX,
LOREAL_GARNIER,310,PT. Surya Graha Pasaraya,G30113A,8901526530113,Garnier,Color Naturals,GAR COLOR NATURAL EX 4 SCH (BOX),Garnier Color Natural EX 4 Sachet (Box),,Toiletries,Hair Color,96,96 x sachet,,,96,Sachet,83.46,0.8694,USD,Per Case,5.0,87.63,0.91,USD 87.63,USD 87.63/case (96pk) · USD 0.91/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,Perubahan harga per Oktober 2025,no unit size on the supplier line; name codes: EX,
LOREAL_GARNIER,311,PT. Surya Graha Pasaraya,G40068A,8901526540068,Garnier,Color Naturals,GAR COLOR NATURAL ASEAN FASH SCH 5.32 (BOX),Garnier Color Natural Asean Fashion Sachet 5.32 (Box),,Toiletries,Hair Color,96,96 x sachet,,,96,Sachet,83.46,0.8694,USD,Per Case,5.0,87.63,0.91,USD 87.63,USD 87.63/case (96pk) · USD 0.91/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,Perubahan harga per Oktober 2025,no unit size on the supplier line,
LOREAL_GARNIER,312,PT. Surya Graha Pasaraya,G40112A,8901526540112,Garnier,Color Naturals,GAR COLOR NATURAL ASEAN FASH SCH 6.64 (BOX),Garnier Color Natural Asean Fashion Sachet 6.64 (Box),,Toiletries,Hair Color,96,96 x sachet,,,96,Sachet,83.46,0.8694,USD,Per Case,5.0,87.63,0.91,USD 87.63,USD 87.63/case (96pk) · USD 0.91/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,Perubahan harga per Oktober 2025,no unit size on the supplier line,
LOREAL_GARNIER,313,PT. Surya Graha Pasaraya,G39468A,8901526539468,Garnier,Color Naturals,GAR COLOR NATURAL ULT SCH MIDN BLU 3.1 (BOX),Garnier Color Natural Ultra Sachet MIDN BLU 3.1 (Box),,Toiletries,Hair Color,96,96 x sachet,,,96,Sachet,83.46,0.8694,USD,Per Case,5.0,87.63,0.91,USD 87.63,USD 87.63/case (96pk) · USD 0.91/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,Perubahan harga per Oktober 2025,"no unit size on the supplier line; name codes: BLU, MIDN",
LOREAL_GARNIER,314,PT. Surya Graha Pasaraya,G39611A,8901526539611,Garnier,Color Naturals,GAR COLOR NATURAL ULT SCH PLUM RED 6.26 (BOX),Garnier Color Natural Ultra Sachet Plum Red 6.26 (Box),,Toiletries,Hair Color,96,96 x sachet,,,96,Sachet,83.46,0.8694,USD,Per Case,5.0,87.63,0.91,USD 87.63,USD 87.63/case (96pk) · USD 0.91/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,Perubahan harga per Oktober 2025,no unit size on the supplier line,
LOREAL_GARNIER,315,PT. Surya Graha Pasaraya,G39666A,8901526539666,Garnier,Color Naturals,GAR COLOR NATURAL ULT SCH CRAN REDB 6.62 (BOX),Garnier Color Natural Ultra Sachet CRAN REDB 6.62 (Box),,Toiletries,Hair Color,96,96 x sachet,,,96,Sachet,83.46,0.8694,USD,Per Case,5.0,87.63,0.91,USD 87.63,USD 87.63/case (96pk) · USD 0.91/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,Perubahan harga per Oktober 2025,"no unit size on the supplier line; name codes: CRAN, REDB",
LOREAL_GARNIER,316,PT. Surya Graha Pasaraya,G39567A,8901526539567,Garnier,Color Naturals,GAR COLOR NATURAL ULT SCH GLDN BRWN 7.3 (BOX),Garnier Color Natural Ultra Sachet GLDN BRWN 7.3 (Box),,Toiletries,Hair Color,96,96 x sachet,,,96,Sachet,83.46,0.8694,USD,Per Case,5.0,87.63,0.91,USD 87.63,USD 87.63/case (96pk) · USD 0.91/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,Perubahan harga per Oktober 2025,"no unit size on the supplier line; name codes: BRWN, GLDN",
LOREAL_GARNIER,317,PT. Surya Graha Pasaraya,G39512A,8901526539512,Garnier,Color Naturals,GAR COLOR NATURAL ULT SCH RASP RED 7.65 (BOX),Garnier Color Natural Ultra Sachet RASP Red 7.65 (Box),,Toiletries,Hair Color,96,96 x sachet,,,96,Sachet,83.46,0.8694,USD,Per Case,5.0,87.63,0.91,USD 87.63,USD 87.63/case (96pk) · USD 0.91/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,Perubahan harga per Oktober 2025,no unit size on the supplier line; name codes: RASP,
LOREAL_GARNIER,318,PT. Surya Graha Pasaraya,G27465,8901526527465,Garnier,Color Naturals,GAR COLOR NATURAL HAIR CLR-1 NAT BLACK,Garnier Color Natural Hair Clr-1 Natural Black,,Toiletries,Hair Color,12,12 x box,,,12,Box,33.67,2.8056,USD,Per Case,5.0,35.35,2.95,USD 35.35,USD 35.35/case (12pk) · USD 2.95/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,no unit size on the supplier line,
LOREAL_GARNIER,319,PT. Surya Graha Pasaraya,G27472,8901526527472,Garnier,Color Naturals,GAR COLOR NATURAL HAIR CLR-3 DARKEST BRW,Garnier Color Natural Hair Clr-3 Darkest BRW,,Toiletries,Hair Color,12,12 x box,,,12,Box,33.67,2.8056,USD,Per Case,5.0,35.35,2.95,USD 35.35,USD 35.35/case (12pk) · USD 2.95/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,no unit size on the supplier line; name codes: BRW,
LOREAL_GARNIER,320,PT. Surya Graha Pasaraya,G27489,8901526527489,Garnier,Color Naturals,GAR COLOR NATURAL HAIR CLR-3.16 BURGUNDY,Garnier Color Natural Hair Clr-3.16 Burgundy,,Toiletries,Hair Color,12,12 x box,,,12,Box,33.67,2.8056,USD,Per Case,5.0,35.35,2.95,USD 35.35,USD 35.35/case (12pk) · USD 2.95/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,no unit size on the supplier line,
LOREAL_GARNIER,321,PT. Surya Graha Pasaraya,G27496,8901526527496,Garnier,Color Naturals,GAR COLOR NATURAL HAIR CLR-4 BROWN,Garnier Color Natural Hair Clr-4 Brown,,Toiletries,Hair Color,12,12 x box,,,12,Box,33.67,2.8056,USD,Per Case,5.0,35.35,2.95,USD 35.35,USD 35.35/case (12pk) · USD 2.95/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,no unit size on the supplier line,
LOREAL_GARNIER,322,PT. Surya Graha Pasaraya,G38515,8901526538515,Garnier,Color Naturals,GAR COLOR NATURAL REG ASEAN FASHION KITS 5.32,Garnier Color Natural REG Asean Fashion Kits 5.32,,Toiletries,Hair Color,48,48 x box,,,48,Box,134.67,2.8056,USD,Per Case,5.0,141.4,2.95,USD 141.40,USD 141.40/case (48pk) · USD 2.95/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,no unit size on the supplier line; name codes: REG,
LOREAL_GARNIER,323,PT. Surya Graha Pasaraya,G38515A,8901526538515,Garnier,Color Naturals,GAR COLOR NATURAL REG ASEAN FASHION KITS 5.32,Garnier Color Natural REG Asean Fashion Kits 5.32,,Toiletries,Hair Color,12,12 x box,,,12,Box,33.67,2.8056,USD,Per Case,5.0,35.35,2.95,USD 35.35,USD 35.35/case (12pk) · USD 2.95/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,no unit size on the supplier line; name codes: REG,
LOREAL_GARNIER,324,PT. Surya Graha Pasaraya,G38560,8901526538560,Garnier,Color Naturals,GAR COLOR NATURAL REG ASEAN FASHION KITS 6.64,Garnier Color Natural REG Asean Fashion Kits 6.64,,Toiletries,Hair Color,48,48 x box,,,48,Box,134.67,2.8056,USD,Per Case,5.0,141.4,2.95,USD 141.40,USD 141.40/case (48pk) · USD 2.95/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,no unit size on the supplier line; name codes: REG,
LOREAL_GARNIER,325,PT. Surya Graha Pasaraya,G38560A,8901526538560,Garnier,Color Naturals,GAR COLOR NATURAL REG ASEAN FASHION KITS 6.64,Garnier Color Natural REG Asean Fashion Kits 6.64,,Toiletries,Hair Color,12,12 x box,,,12,Box,33.67,2.8056,USD,Per Case,5.0,35.35,2.95,USD 35.35,USD 35.35/case (12pk) · USD 2.95/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,no unit size on the supplier line; name codes: REG,
LOREAL_GARNIER,326,PT. Surya Graha Pasaraya,G39215,8901526539215,Garnier,Color Naturals,GAR COLOR NATURAL ULT KIT MIDNIGHT BLUE 3.1,Garnier Color Natural Ultra Kit Midnight Blue 3.1,,Toiletries,Hair Color,12,12 x box,,,12,Box,33.67,2.8056,USD,Per Case,5.0,35.35,2.95,USD 35.35,USD 35.35/case (12pk) · USD 2.95/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,no unit size on the supplier line,
LOREAL_GARNIER,327,PT. Surya Graha Pasaraya,G39369,8901526539369,Garnier,Color Naturals,GAR COLOR NATURAL ULT KIT PLUM RED 6.26,Garnier Color Natural Ultra Kit Plum Red 6.26,,Toiletries,Hair Color,12,12 x box,,,12,Box,33.67,2.8056,USD,Per Case,5.0,35.35,2.95,USD 35.35,USD 35.35/case (12pk) · USD 2.95/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,no unit size on the supplier line,
LOREAL_GARNIER,328,PT. Surya Graha Pasaraya,G39413,8901526539413,Garnier,Color Naturals,GAR COLOR NATURAL ULT KIT CRANBERRY RED 6.62,Garnier Color Natural Ultra Kit Cranberry Red 6.62,,Toiletries,Hair Color,12,12 x box,,,12,Box,33.67,2.8056,USD,Per Case,5.0,35.35,2.95,USD 35.35,USD 35.35/case (12pk) · USD 2.95/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,no unit size on the supplier line,
LOREAL_GARNIER,329,PT. Surya Graha Pasaraya,G39314,8901526539314,Garnier,Color Naturals,GAR COLOR NATURAL ULT KIT GOLDEN BROWN 7.3,Garnier Color Natural Ultra Kit Golden Brown 7.3,,Toiletries,Hair Color,12,12 x box,,,12,Box,33.67,2.8056,USD,Per Case,5.0,35.35,2.95,USD 35.35,USD 35.35/case (12pk) · USD 2.95/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,no unit size on the supplier line,
LOREAL_GARNIER,330,PT. Surya Graha Pasaraya,G39260,8901526539260,Garnier,Color Naturals,GAR COLOR NATURAL ULT KIT RASPBERRY RED 7.65,Garnier Color Natural Ultra Kit Raspberry Red 7.65,,Toiletries,Hair Color,12,12 x box,,,12,Box,33.67,2.8056,USD,Per Case,5.0,35.35,2.95,USD 35.35,USD 35.35/case (12pk) · USD 2.95/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,no unit size on the supplier line,
LOREAL_GARNIER,350,PT. Surya Graha Pasaraya,G00019,8991380800019,Garnier,Neril,GAR NERIL COND A-LOSS GUARD 200ML,Garnier Neril Conditioner A-Loss Guard 200ml,,Toiletries,Hair Care,12 x 200ml,12 x 200ml,200ml,200.0,12,Bottle,42.34,3.5282,USD,Per Case,5.0,44.46,3.71,USD 44.46,USD 44.46/case (12pk) · USD 3.71/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,,
LOREAL_GARNIER,351,PT. Surya Graha Pasaraya,G00231,8991380800231,Garnier,Neril,GAR NERIL HAIR TONIC A-LOSS GUARD 200ML,Garnier Neril Hair Tonic A-Loss Guard 200ml,,Toiletries,Hair Care,12 x 200ml,12 x 200ml,200ml,200.0,12,Bottle,56.16,4.6798,USD,Per Case,5.0,58.97,4.91,USD 58.97,USD 58.97/case (12pk) · USD 4.91/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,,
LOREAL_GARNIER,352,PT. Surya Graha Pasaraya,G00248,8991380800248,Garnier,Neril,GAR NERIL HAIR TONIC A-LOSS GUARD 100ML,Garnier Neril Hair Tonic A-Loss Guard 100ml,,Toiletries,Hair Care,12 x 100ml,12 x 100ml,100ml,100.0,12,Bottle,37.6,3.1331,USD,Per Case,5.0,39.48,3.29,USD 39.48,USD 39.48/case (12pk) · USD 3.29/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,,
LOREAL_GARNIER,353,PT. Surya Graha Pasaraya,G00255,8991380800255,Garnier,Neril,GAR NERIL HAIR TONIC COOL&FRESH 200ML,Garnier Neril Hair Tonic Cool&Fresh 200ml,,Toiletries,Hair Care,12 x 200ml,12 x 200ml,200ml,200.0,12,Bottle,56.16,4.6798,USD,Per Case,5.0,58.97,4.91,USD 58.97,USD 58.97/case (12pk) · USD 4.91/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,,
LOREAL_GARNIER,354,PT. Surya Graha Pasaraya,G00262,8991380800262,Garnier,Neril,GAR NERIL HAIR TONIC COOL&FRESH 100ML,Garnier Neril Hair Tonic Cool&Fresh 100ml,,Toiletries,Hair Care,12 x 100ml,12 x 100ml,100ml,100.0,12,Bottle,37.6,3.1331,USD,Per Case,5.0,39.48,3.29,USD 39.48,USD 39.48/case (12pk) · USD 3.29/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,,
LOREAL_GARNIER,355,PT. Surya Graha Pasaraya,G00286,8991380800286,Garnier,Neril,GAR NERIL SHP A-LOSS GUARD 200ML,Garnier Neril Shampoo A-Loss Guard 200ml,,Toiletries,Hair Care,12 x 200ml,12 x 200ml,200ml,200.0,12,Bottle,49.32,4.1097,USD,Per Case,5.0,51.78,4.32,USD 51.78,USD 51.78/case (12pk) · USD 4.32/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,,
LOREAL_GARNIER,356,PT. Surya Graha Pasaraya,G00293,8991380800293,Garnier,Neril,GAR NERIL SHP A-LOSS GUARD 100ML,Garnier Neril Shampoo A-Loss Guard 100ml,,Toiletries,Hair Care,12 x 100ml,12 x 100ml,100ml,100.0,12,Bottle,34.21,2.8508,USD,Per Case,5.0,35.92,2.99,USD 35.92,USD 35.92/case (12pk) · USD 2.99/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,,
LOREAL_GARNIER,358,PT. Surya Graha Pasaraya,G00439,8991380800439,Garnier,Neril,GAR NERIL HAIR TONIC A-DANDRUFF 200ML,Garnier Neril Hair Tonic A-Dandruff 200ml,,Toiletries,Hair Care,12 x 200ml,12 x 200ml,200ml,200.0,12,Bottle,56.16,4.6798,USD,Per Case,5.0,58.97,4.91,USD 58.97,USD 58.97/case (12pk) · USD 4.91/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,,
LOREAL_GARNIER,360,PT. Surya Graha Pasaraya,G00460,8991380800460,Garnier,Neril,GAR NERIL SHP A-DANDRUFF 200ML,Garnier Neril Shampoo A-Dandruff 200ml,,Toiletries,Hair Care,12 x 200ml,12 x 200ml,200ml,200.0,12,Bottle,49.32,4.1097,USD,Per Case,5.0,51.78,4.32,USD 51.78,USD 51.78/case (12pk) · USD 4.32/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,,
LOREAL_GARNIER,375,PT. Surya Graha Pasaraya,L32853,8994993032853,L'Oreal Paris,Dermo Expertise,GLYCOLIC BRIGHT LUMINIZING CREAM 30ML,L'Oreal Paris Glycolic Bright Luminizing Cream 30ml,,Toiletries,Women Skin Care,12 x 30ml,12 x 30ml,30ml,30.0,12,Jar,71.28,5.9401,USD,Per Case,5.0,74.85,6.24,USD 74.85,USD 74.85/case (12pk) · USD 6.24/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,Produk baru Januari 2026,,
LOREAL_GARNIER,376,PT. Surya Graha Pasaraya,L21490,8991380021490,L'Oreal Paris,Dermo Expertise,LOR DEX GLYCO BRIT SERUM 7.5ML,L'Oreal Paris Glycolic Bright Serum 7.5ml,,Toiletries,Women Skin Care,72 x 7.5ml,72 x 7.5ml,7.5ml,7.5,72,Bottle,93.44,1.2977,USD,Per Case,5.0,98.11,1.36,USD 98.11,USD 98.11/case (72pk) · USD 1.36/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,,
LOREAL_GARNIER,377,PT. Surya Graha Pasaraya,P9216570,8994993016570,L'Oreal Paris,Dermo Expertise,LOR DEX GLYCO BRIT SERUM 15ML AS,L'Oreal Paris Glycolic Bright Serum 15ml,,Toiletries,Women Skin Care,24 x 15ml,24 x 15ml,15ml,15.0,24,Bottle,126.57,5.2736,USD,Per Case,5.0,132.89,5.54,USD 132.89,USD 132.89/case (24pk) · USD 5.54/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,Perubahan harga per Februari 2025,,
LOREAL_GARNIER,378,PT. Surya Graha Pasaraya,P9216587,8994993016587,L'Oreal Paris,Dermo Expertise,LOR DEX GLYCO BRIT SERUM 30ML AS,L'Oreal Paris Glycolic Bright Serum 30ml,,Toiletries,Women Skin Care,12 x 30ml,12 x 30ml,30ml,30.0,12,Bottle,108.16,9.0135,USD,Per Case,5.0,113.57,9.46,USD 113.57,USD 113.57/case (12pk) · USD 9.46/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,,
LOREAL_GARNIER,379,PT. Surya Graha Pasaraya,L20362,8994993020362,L'Oreal Paris,Dermo Expertise,LOR DEX GLYCO EYE SERUM 20 ML,L'Oreal Paris Glycolic Eye Serum 20ml,,Toiletries,Women Skin Care,24 x 20ml,24 x 20ml,20ml,20.0,24,Bottle,158.14,6.589,USD,Per Case,5.0,166.04,6.92,USD 166.04,USD 166.04/case (24pk) · USD 6.92/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,,
LOREAL_GARNIER,380,PT. Surya Graha Pasaraya,L27316,8994993027316,L'Oreal Paris,Dermo Expertise,LOR DEX GLYCO BRIT EXFO PEEL 25ML EBT,L'Oreal Paris Glycolic Bright Exfoliating Peel 25ml,,Toiletries,Women Skin Care,12 x 25ml,12 x 25ml,25ml,25.0,12,Bottle,91.31,7.6095,USD,Per Case,5.0,95.88,7.99,USD 95.88,USD 95.88/case (12pk) · USD 7.99/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,Produk baru Juli 2025,,
